bar,equity
22270,98043.99999999987
22271,98043.99999999987
22272,98043.99999999987
22273,98043.99999999987
22274,98043.99999999987
22275,98043.99999999987
22276,98043.99999999987
22277,98043.99999999987
22278,98043.99999999987
22279,98043.99999999987
22280,98043.99999999987
22281,98043.99999999987
22282,98043.99999999987
22283,98043.99999999987
22284,98043.99999999987
22285,98043.99999999987
22286,98043.99999999987
22287,98043.99999999987
22288,98043.99999999987
22289,98043.99999999987
22290,98043.99999999987
22291,98043.99999999987
22292,98043.99999999987
22293,98043.99999999987
22294,98043.99999999987
22295,98043.99999999987
22296,98043.99999999987
22297,98043.99999999987
22298,98043.99999999987
22299,98043.99999999987
22300,98043.99999999987
22301,98043.99999999987
22302,98043.99999999987
22303,98043.99999999987
22304,98043.99999999987
22305,98043.99999999987
22306,98043.99999999987
22307,98043.99999999987
22308,98043.99999999987
22309,98043.99999999987
22310,98043.99999999987
22311,98043.99999999987
22312,98043.99999999987
22313,98043.99999999987
22314,98043.99999999987
22315,98043.99999999987
22316,98043.99999999987
22317,98043.99999999987
22318,98043.99999999987
22319,98043.99999999987
22320,98043.99999999987
22321,98043.99999999987
22322,98043.99999999987
22323,98043.99999999987
22324,98043.99999999987
22325,98043.99999999987
22326,98043.99999999987
22327,98043.99999999987
22328,98043.99999999987
22329,98043.99999999987
22330,98043.99999999987
22331,98043.99999999987
22332,98043.99999999987
22333,98043.99999999987
22334,98043.99999999987
22335,98043.99999999987
22336,98043.99999999987
22337,98043.99999999987
22338,98043.99999999987
22339,98043.99999999987
22340,98043.99999999987
22341,98043.99999999987
22342,98043.99999999987
22343,98043.99999999987
22344,98043.99999999987
22345,98043.99999999987
22346,98043.99999999987
22347,98043.99999999987
22348,98043.99999999987
22349,98043.99999999987
22350,98043.99999999987
22351,98043.99999999987
22352,98043.99999999987
22353,98043.99999999987
22354,98043.99999999987
22355,98043.99999999987
22356,98043.99999999987
22357,98043.99999999987
22358,98043.99999999987
22359,98043.99999999987
22360,98043.99999999987
22361,98043.99999999987
22362,98043.99999999987
22363,98043.99999999987
22364,98043.99999999987
22365,98043.99999999987
22366,98043.99999999987
22367,98043.99999999987
22368,98043.99999999987
22369,98043.99999999987
22370,98043.99999999987
22371,98043.99999999987
22372,98043.99999999987
22373,98043.99999999987
22374,98043.99999999987
22375,98043.99999999987
22376,98043.99999999987
22377,98043.99999999987
22378,98043.99999999987
22379,98043.99999999987
22380,98043.99999999987
22381,98043.99999999987
22382,98043.99999999987
22383,98043.99999999987
22384,98043.99999999987
22385,98043.99999999987
22386,98043.99999999987
22387,98043.99999999987
22388,98043.99999999987
22389,98043.99999999987
22390,98043.99999999987
22391,98043.99999999987
22392,98043.99999999987
22393,98043.99999999987
22394,98043.99999999987
22395,98043.99999999987
22396,98043.99999999987
22397,98043.99999999987
22398,98043.99999999987
22399,98043.99999999987
22400,98043.99999999987
22401,98043.99999999987
22402,98043.99999999987
22403,98043.99999999987
22404,98043.99999999987
22405,98043.99999999987
22406,98043.99999999987
22407,98043.99999999987
22408,98043.99999999987
22409,98043.99999999987
22410,98043.99999999987
22411,98043.99999999987
22412,98043.99999999987
22413,98043.99999999987
22414,98043.99999999987
22415,98043.99999999987
22416,98043.99999999987
22417,98043.99999999987
22418,98043.99999999987
22419,98043.99999999987
22420,98043.99999999987
22421,98043.99999999987
22422,98043.99999999987
22423,98043.99999999987
22424,98043.99999999987
22425,98043.99999999987
22426,98043.99999999987
22427,98043.99999999987
22428,98043.99999999987
22429,98043.99999999987
22430,98043.99999999987
22431,98043.99999999987
22432,98043.99999999987
22433,98043.99999999987
22434,98043.99999999987
22435,98043.99999999987
22436,98043.99999999987
22437,98043.99999999987
22438,98043.99999999987
22439,98043.99999999987
22440,98043.99999999987
22441,98043.99999999987
22442,98043.99999999987
22443,98043.99999999987
22444,98043.99999999987
22445,98043.99999999987
22446,98043.99999999987
22447,98043.99999999987
22448,98043.99999999987
22449,98043.99999999987
22450,98043.99999999987
22451,98043.99999999987
22452,98043.99999999987
22453,98043.99999999987
22454,98043.99999999987
22455,98043.99999999987
22456,98043.99999999987
22457,98043.99999999987
22458,98043.99999999987
22459,98043.99999999987
22460,98043.99999999987
22461,98043.99999999987
22462,98043.99999999987
22463,98043.99999999987
22464,98043.99999999987
22465,98043.99999999987
22466,98043.99999999987
22467,98043.99999999987
22468,98043.99999999987
22469,98043.99999999987
22470,98043.99999999987
22471,98043.99999999987
22472,98043.99999999987
22473,98043.99999999987
22474,98043.99999999987
22475,98043.99999999987
22476,98043.99999999987
22477,98043.99999999987
22478,98043.99999999987
22479,98043.99999999987
22480,98043.99999999987
22481,98043.99999999987
22482,98043.99999999987
22483,98043.99999999987
22484,98043.99999999987
22485,98043.99999999987
22486,98043.99999999987
22487,98043.99999999987
22488,98043.99999999987
22489,98043.99999999987
22490,98043.99999999987
22491,98043.99999999987
22492,98043.99999999987
22493,98043.99999999987
22494,98043.99999999987
22495,98043.99999999987
22496,98043.99999999987
22497,98043.99999999987
22498,98043.99999999987
22499,98043.99999999987
22500,98043.99999999987
22501,98043.99999999987
22502,98043.99999999987
22503,98043.99999999987
22504,98043.99999999987
22505,98043.99999999987
22506,98043.99999999987
22507,98043.99999999987
22508,98043.99999999987
22509,98043.99999999987
22510,98043.99999999987
22511,98043.99999999987
22512,98043.99999999987
22513,98043.99999999987
22514,98043.99999999987
22515,98043.99999999987
22516,98043.99999999987
22517,98043.99999999987
22518,98043.99999999987
22519,98043.99999999987
22520,98043.99999999987
22521,98043.99999999987
22522,98043.99999999987
22523,98043.99999999987
22524,98043.99999999987
22525,98043.99999999987
22526,98043.99999999987
22527,98043.99999999987
22528,98043.99999999987
22529,98043.99999999987
22530,98043.99999999987
22531,98043.99999999987
22532,98043.99999999987
22533,98043.99999999987
22534,98043.99999999987
22535,98043.99999999987
22536,98043.99999999987
22537,98043.99999999987
22538,98043.99999999987
22539,98043.99999999987
22540,98043.99999999987
22541,98043.99999999987
22542,98043.99999999987
22543,98043.99999999987
22544,98043.99999999987
22545,98043.99999999987
22546,98043.99999999987
22547,98043.99999999987
22548,98043.99999999987
22549,98043.99999999987
22550,98043.99999999987
22551,98043.99999999987
22552,98043.99999999987
22553,98043.99999999987
22554,98043.99999999987
22555,98043.99999999987
22556,98043.99999999987
22557,98043.99999999987
22558,98043.99999999987
22559,98043.99999999987
22560,98043.99999999987
22561,98043.99999999987
22562,98043.99999999987
22563,98043.99999999987
22564,98043.99999999987
22565,98043.99999999987
22566,98043.99999999987
22567,98043.99999999987
22568,98043.99999999987
22569,98043.99999999987
22570,98043.99999999987
22571,98043.99999999987
22572,98043.99999999987
22573,98043.99999999987
22574,98043.99999999987
22575,98043.99999999987
22576,98043.99999999987
22577,98043.99999999987
22578,98043.99999999987
22579,98043.99999999987
22580,98043.99999999987
22581,98043.99999999987
22582,98043.99999999987
22583,98043.99999999987
22584,98043.99999999987
22585,98043.99999999987
22586,98043.99999999987
22587,98043.99999999987
22588,98043.99999999987
22589,98043.99999999987
22590,98043.99999999987
22591,98043.99999999987
22592,98043.99999999987
22593,98043.99999999987
22594,98043.99999999987
22595,98043.99999999987
22596,98043.99999999987
22597,98043.99999999987
22598,98043.99999999987
22599,98043.99999999987
22600,98043.99999999987
22601,98043.99999999987
22602,98043.99999999987
22603,98043.99999999987
22604,98043.99999999987
22605,98043.99999999987
22606,98043.99999999987
22607,98043.99999999987
22608,98043.99999999987
22609,98043.99999999987
22610,98043.99999999987
22611,98043.99999999987
22612,98043.99999999987
22613,98043.99999999987
22614,98043.99999999987
22615,98043.99999999987
22616,98043.99999999987
22617,98043.99999999987
22618,98043.99999999987
22619,98043.99999999987
22620,98043.99999999987
22621,98043.99999999987
22622,98043.99999999987
22623,98043.99999999987
22624,98043.99999999987
22625,98043.99999999987
22626,98043.99999999987
22627,98043.99999999987
22628,98043.99999999987
22629,98043.99999999987
22630,98043.99999999987
22631,98043.99999999987
22632,98043.99999999987
22633,98043.99999999987
22634,98043.99999999987
22635,98043.99999999987
22636,98043.99999999987
22637,98043.99999999987
22638,98043.99999999987
22639,98043.99999999987
22640,98043.99999999987
22641,98043.99999999987
22642,98043.99999999987
22643,98043.99999999987
22644,98043.99999999987
22645,98043.99999999987
22646,98043.99999999987
22647,98043.99999999987
22648,98043.99999999987
22649,98043.99999999987
22650,98043.99999999987
22651,98043.99999999987
22652,98043.99999999987
22653,98043.99999999987
22654,98043.99999999987
22655,98043.99999999987
22656,98043.99999999987
22657,98043.99999999987
22658,98043.99999999987
22659,98043.99999999987
22660,98043.99999999987
22661,98043.99999999987
22662,98043.99999999987
22663,98043.99999999987
22664,98043.99999999987
22665,98043.99999999987
22666,98043.99999999987
22667,98043.99999999987
22668,98043.99999999987
22669,98043.99999999987
22670,98043.99999999987
22671,98043.99999999987
22672,98043.99999999987
22673,98043.99999999987
22674,98043.99999999987
22675,98043.99999999987
22676,98043.99999999987
22677,98043.99999999987
22678,98043.99999999987
22679,98043.99999999987
22680,98043.99999999987
22681,98043.99999999987
22682,98043.99999999987
22683,98043.99999999987
22684,98043.99999999987
22685,98043.99999999987
22686,98043.99999999987
22687,98043.99999999987
22688,98043.99999999987
22689,98043.99999999987
22690,98043.99999999987
22691,98043.99999999987
22692,98043.99999999987
22693,98043.99999999987
22694,98043.99999999987
22695,98043.99999999987
22696,98043.99999999987
22697,98043.99999999987
22698,98043.99999999987
22699,98043.99999999987
22700,98043.99999999987
22701,98043.99999999987
22702,98043.99999999987
22703,98043.99999999987
22704,98043.99999999987
22705,98043.99999999987
22706,98043.99999999987
22707,98043.99999999987
22708,98043.99999999987
22709,98043.99999999987
22710,98043.99999999987
22711,98043.99999999987
22712,98043.99999999987
22713,98043.99999999987
22714,98043.99999999987
22715,98043.99999999987
22716,98043.99999999987
22717,98043.99999999987
22718,98043.99999999987
22719,98043.99999999987
22720,98043.99999999987
22721,98043.99999999987
22722,98043.99999999987
22723,98043.99999999987
22724,98043.99999999987
22725,98043.99999999987
22726,98043.99999999987
22727,98043.99999999987
22728,98043.99999999987
22729,98043.99999999987
22730,98043.99999999987
22731,98043.99999999987
22732,98043.99999999987
22733,98043.99999999987
22734,98043.99999999987
22735,98043.99999999987
22736,98043.99999999987
22737,98043.99999999987
22738,98043.99999999987
22739,98043.99999999987
22740,98043.99999999987
22741,98043.99999999987
22742,98043.99999999987
22743,98043.99999999987
22744,98043.99999999987
22745,98043.99999999987
22746,98043.99999999987
22747,98043.99999999987
22748,98043.99999999987
22749,98043.99999999987
22750,98043.99999999987
22751,98043.99999999987
22752,98043.99999999987
22753,98043.99999999987
22754,98043.99999999987
22755,98043.99999999987
22756,98043.99999999987
22757,98043.99999999987
22758,98043.99999999987
22759,98043.99999999987
22760,98043.99999999987
22761,98043.99999999987
22762,98043.99999999987
22763,98043.99999999987
22764,98043.99999999987
22765,98043.99999999987
22766,98043.99999999987
22767,98043.99999999987
22768,98043.99999999987
22769,98043.99999999987
22770,98043.99999999987
22771,98043.99999999987
22772,98043.99999999987
22773,98043.99999999987
22774,98043.99999999987
22775,98043.99999999987
22776,98043.99999999987
22777,98043.99999999987
22778,98043.99999999987
22779,98043.99999999987
22780,98043.99999999987
22781,98043.99999999987
22782,98043.99999999987
22783,98043.99999999987
22784,98043.99999999987
22785,98043.99999999987
22786,98043.99999999987
22787,98043.99999999987
22788,98043.99999999987
22789,98043.99999999987
22790,98043.99999999987
22791,98043.99999999987
22792,98043.99999999987
22793,98043.99999999987
22794,98043.99999999987
22795,98043.99999999987
22796,98043.99999999987
22797,98043.99999999987
22798,98043.99999999987
22799,98043.99999999987
22800,98043.99999999987
22801,98043.99999999987
22802,98043.99999999987
22803,98043.99999999987
22804,98043.99999999987
22805,98043.99999999987
22806,98043.99999999987
22807,98043.99999999987
22808,98043.99999999987
22809,98043.99999999987
22810,98043.99999999987
22811,98043.99999999987
22812,98043.99999999987
22813,98043.99999999987
22814,98043.99999999987
22815,98043.99999999987
22816,98043.99999999987
22817,98043.99999999987
22818,98043.99999999987
22819,98043.99999999987
22820,98043.99999999987
22821,98043.99999999987
22822,98043.99999999987
22823,98043.99999999987
22824,98043.99999999987
22825,98043.99999999987
22826,98043.99999999987
22827,98043.99999999987
22828,98043.99999999987
22829,98043.99999999987
22830,98043.99999999987
22831,98043.99999999987
22832,98043.99999999987
22833,98043.99999999987
22834,98043.99999999987
22835,98043.99999999987
22836,98043.99999999987
22837,98043.99999999987
22838,98043.99999999987
22839,98043.99999999987
22840,98043.99999999987
22841,98043.99999999987
22842,98043.99999999987
22843,98043.99999999987
22844,98043.99999999987
22845,98043.99999999987
22846,98043.99999999987
22847,98043.99999999987
22848,98043.99999999987
22849,98043.99999999987
22850,98043.99999999987
22851,98043.99999999987
22852,98043.99999999987
22853,98043.99999999987
22854,98043.99999999987
22855,98043.99999999987
22856,98043.99999999987
22857,98043.99999999987
22858,98043.99999999987
22859,98043.99999999987
22860,98043.99999999987
22861,98043.99999999987
22862,98043.99999999987
22863,98043.99999999987
22864,98043.99999999987
22865,98043.99999999987
22866,98043.99999999987
22867,98043.99999999987
22868,98043.99999999987
22869,98043.99999999987
22870,98043.99999999987
22871,98043.99999999987
22872,98043.99999999987
22873,98043.99999999987
22874,98043.99999999987
22875,98043.99999999987
22876,98043.99999999987
22877,98043.99999999987
22878,98043.99999999987
22879,98043.99999999987
22880,98043.99999999987
22881,98043.99999999987
22882,98043.99999999987
22883,98043.99999999987
22884,98043.99999999987
22885,98043.99999999987
22886,98043.99999999987
22887,98043.99999999987
22888,98043.99999999987
22889,98043.99999999987
22890,98043.99999999987
22891,98043.99999999987
22892,98043.99999999987
22893,98043.99999999987
22894,98043.99999999987
22895,98043.99999999987
22896,98043.99999999987
22897,98043.99999999987
22898,98043.99999999987
22899,98043.99999999987
22900,98043.99999999987
22901,98043.99999999987
22902,98043.99999999987
22903,98043.99999999987
22904,98043.99999999987
22905,98043.99999999987
22906,98043.99999999987
22907,98043.99999999987
22908,98043.99999999987
22909,98043.99999999987
22910,98043.99999999987
22911,98043.99999999987
22912,98043.99999999987
22913,98043.99999999987
22914,98043.99999999987
22915,98043.99999999987
22916,98043.99999999987
22917,98043.99999999987
22918,98043.99999999987
22919,98043.99999999987
22920,98043.99999999987
22921,98043.99999999987
22922,98043.99999999987
22923,98043.99999999987
22924,98043.99999999987
22925,98043.99999999987
22926,98043.99999999987
22927,98043.99999999987
22928,98043.99999999987
22929,98043.99999999987
22930,98043.99999999987
22931,98043.99999999987
22932,98043.99999999987
22933,98043.99999999987
22934,98043.99999999987
22935,98043.99999999987
22936,98043.99999999987
22937,98043.99999999987
22938,98043.99999999987
22939,98043.99999999987
22940,98043.99999999987
22941,98043.99999999987
22942,98043.99999999987
22943,98043.99999999987
22944,98043.99999999987
22945,98043.99999999987
22946,98043.99999999987
22947,98043.99999999987
22948,98043.99999999987
22949,98043.99999999987
22950,98043.99999999987
22951,98043.99999999987
22952,98043.99999999987
22953,98043.99999999987
22954,98043.99999999987
22955,98043.99999999987
22956,98043.99999999987
22957,98043.99999999987
22958,98043.99999999987
22959,98043.99999999987
22960,98043.99999999987
22961,98043.99999999987
22962,98043.99999999987
22963,98043.99999999987
22964,98043.99999999987
22965,98043.99999999987
22966,98043.99999999987
22967,98043.99999999987
22968,98043.99999999987
22969,98043.99999999987
22970,98043.99999999987
22971,98043.99999999987
22972,98043.99999999987
22973,98043.99999999987
22974,98043.99999999987
22975,98043.99999999987
22976,98043.99999999987
22977,98043.99999999987
22978,98043.99999999987
22979,98043.99999999987
22980,98043.99999999987
22981,98043.99999999987
22982,98043.99999999987
22983,98043.99999999987
22984,98043.99999999987
22985,98043.99999999987
22986,98043.99999999987
22987,98043.99999999987
22988,98043.99999999987
22989,98043.99999999987
22990,98043.99999999987
22991,98043.99999999987
22992,98043.99999999987
22993,98043.99999999987
22994,98043.99999999987
22995,98043.99999999987
22996,98043.99999999987
22997,98043.99999999987
22998,98043.99999999987
22999,98043.99999999987
23000,98043.99999999987
23001,98043.99999999987
23002,98043.99999999987
23003,98043.99999999987
23004,98043.99999999987
23005,98043.99999999987
23006,98043.99999999987
23007,98043.99999999987
23008,98043.99999999987
23009,98043.99999999987
23010,98043.99999999987
23011,98043.99999999987
23012,98043.99999999987
23013,98043.99999999987
23014,98043.99999999987
23015,98043.99999999987
23016,98043.99999999987
23017,98043.99999999987
23018,98043.99999999987
23019,98043.99999999987
23020,98043.99999999987
23021,98043.99999999987
23022,98043.99999999987
23023,98043.99999999987
23024,98043.99999999987
23025,98043.99999999987
23026,98043.99999999987
23027,98043.99999999987
23028,98043.99999999987
23029,98043.99999999987
23030,98043.99999999987
23031,98043.99999999987
23032,98043.99999999987
23033,98043.99999999987
23034,98043.99999999987
23035,98043.99999999987
23036,98043.99999999987
23037,98043.99999999987
23038,98043.99999999987
23039,98043.99999999987
23040,98043.99999999987
23041,98043.99999999987
23042,98043.99999999987
23043,98043.99999999987
23044,98043.99999999987
23045,98043.99999999987
23046,98043.99999999987
23047,98043.99999999987
23048,98043.99999999987
23049,98043.99999999987
23050,98043.99999999987
23051,98043.99999999987
23052,98043.99999999987
23053,98043.99999999987
23054,98043.99999999987
23055,98043.99999999987
23056,98043.99999999987
23057,98043.99999999987
23058,98043.99999999987
23059,98043.99999999987
23060,98043.99999999987
23061,98043.99999999987
23062,98043.99999999987
23063,98043.99999999987
23064,98043.99999999987
23065,98043.99999999987
23066,98043.99999999987
23067,98043.99999999987
23068,98043.99999999987
23069,98043.99999999987
23070,98043.99999999987
23071,98043.99999999987
23072,98043.99999999987
23073,98043.99999999987
23074,98043.99999999987
23075,98043.99999999987
23076,98043.99999999987
23077,98043.99999999987
23078,98043.99999999987
23079,98043.99999999987
23080,98043.99999999987
23081,98043.99999999987
23082,98043.99999999987
23083,98043.99999999987
23084,98043.99999999987
23085,98043.99999999987
23086,98043.99999999987
23087,98043.99999999987
23088,98043.99999999987
23089,98043.99999999987
23090,98043.99999999987
23091,98043.99999999987
23092,98043.99999999987
23093,98043.99999999987
23094,98043.99999999987
23095,98043.99999999987
23096,98043.99999999987
23097,98043.99999999987
23098,98043.99999999987
23099,98043.99999999987
23100,98043.99999999987
23101,98043.99999999987
23102,98043.99999999987
23103,98043.99999999987
23104,98043.99999999987
23105,98043.99999999987
23106,98043.99999999987
23107,98043.99999999987
23108,98043.99999999987
23109,98043.99999999987
23110,98043.99999999987
23111,98043.99999999987
23112,98043.99999999987
23113,98043.99999999987
23114,98043.99999999987
23115,98043.99999999987
23116,98043.99999999987
23117,98043.99999999987
23118,98043.99999999987
23119,98043.99999999987
23120,98043.99999999987
23121,98043.99999999987
23122,98043.99999999987
23123,98043.99999999987
23124,98043.99999999987
23125,98043.99999999987
23126,98043.99999999987
23127,98043.99999999987
23128,98043.99999999987
23129,98043.99999999987
23130,98043.99999999987
23131,98043.99999999987
23132,98043.99999999987
23133,98043.99999999987
23134,98043.99999999987
23135,98043.99999999987
23136,98043.99999999987
23137,98043.99999999987
23138,98043.99999999987
23139,98043.99999999987
23140,98043.99999999987
23141,98043.99999999987
23142,98043.99999999987
23143,98043.99999999987
23144,98043.99999999987
23145,98043.99999999987
23146,98043.99999999987
23147,98043.99999999987
23148,98043.99999999987
23149,98043.99999999987
23150,98043.99999999987
23151,98043.99999999987
23152,98043.99999999987
23153,98043.99999999987
23154,98043.99999999987
23155,98043.99999999987
23156,98043.99999999987
23157,98043.99999999987
23158,98043.99999999987
23159,98043.99999999987
23160,98043.99999999987
23161,98043.99999999987
23162,98043.99999999987
23163,98043.99999999987
23164,98043.99999999987
23165,98043.99999999987
23166,98043.99999999987
23167,98043.99999999987
23168,98043.99999999987
23169,98043.99999999987
23170,98043.99999999987
23171,98043.99999999987
23172,98043.99999999987
23173,98043.99999999987
23174,98043.99999999987
23175,98043.99999999987
23176,98043.99999999987
23177,98043.99999999987
23178,98043.99999999987
23179,98043.99999999987
23180,98043.99999999987
23181,98043.99999999987
23182,98043.99999999987
23183,98043.99999999987
23184,98043.99999999987
23185,98043.99999999987
23186,98043.99999999987
23187,98043.99999999987
23188,98043.99999999987
23189,98043.99999999987
23190,98043.99999999987
23191,98043.99999999987
23192,98043.99999999987
23193,98043.99999999987
23194,98043.99999999987
23195,98043.99999999987
23196,98043.99999999987
23197,98043.99999999987
23198,98043.99999999987
23199,98043.99999999987
23200,98043.99999999987
23201,98043.99999999987
23202,98043.99999999987
23203,98043.99999999987
23204,98043.99999999987
23205,98043.99999999987
23206,98043.99999999987
23207,98043.99999999987
23208,98043.99999999987
23209,98043.99999999987
23210,98043.99999999987
23211,98043.99999999987
23212,98043.99999999987
23213,98043.99999999987
23214,98043.99999999987
23215,98043.99999999987
23216,98043.99999999987
23217,98043.99999999987
23218,98043.99999999987
23219,98043.99999999987
23220,98043.99999999987
23221,98043.99999999987
23222,98043.99999999987
23223,98043.99999999987
23224,98043.99999999987
23225,98043.99999999987
23226,98043.99999999987
23227,98043.99999999987
23228,98043.99999999987
23229,98043.99999999987
23230,98043.99999999987
23231,98043.99999999987
23232,98043.99999999987
23233,98043.99999999987
23234,98043.99999999987
23235,98043.99999999987
23236,98043.99999999987
23237,98043.99999999987
23238,98043.99999999987
23239,98043.99999999987
23240,98043.99999999987
23241,98043.99999999987
23242,98043.99999999987
23243,98043.99999999987
23244,98043.99999999987
23245,98043.99999999987
23246,98043.99999999987
23247,98043.99999999987
23248,98043.99999999987
23249,98043.99999999987
23250,98043.99999999987
23251,98043.99999999987
23252,98043.99999999987
23253,98043.99999999987
23254,98043.99999999987
23255,98043.99999999987
23256,98043.99999999987
23257,98043.99999999987
23258,98043.99999999987
23259,98043.99999999987
23260,98043.99999999987
23261,98043.99999999987
23262,98043.99999999987
23263,98043.99999999987
23264,98043.99999999987
23265,98043.99999999987
23266,98043.99999999987
23267,98043.99999999987
23268,98043.99999999987
23269,98043.99999999987
23270,98043.99999999987
23271,98043.99999999987
23272,98043.99999999987
23273,98043.99999999987
23274,98043.99999999987
23275,98043.99999999987
23276,98043.99999999987
23277,98043.99999999987
23278,98043.99999999987
23279,98043.99999999987
23280,98043.99999999987
23281,98043.99999999987
23282,98043.99999999987
23283,98043.99999999987
23284,98043.99999999987
23285,98043.99999999987
23286,98043.99999999987
23287,98043.99999999987
23288,98043.99999999987
23289,98043.99999999987
23290,98043.99999999987
23291,98043.99999999987
23292,98043.99999999987
23293,98043.99999999987
23294,98043.99999999987
23295,98043.99999999987
23296,98043.99999999987
23297,98043.99999999987
23298,98043.99999999987
23299,98043.99999999987
23300,98043.99999999987
23301,98043.99999999987
23302,98043.99999999987
23303,98043.99999999987
23304,98043.99999999987
23305,98043.99999999987
23306,98043.99999999987
23307,98043.99999999987
23308,98043.99999999987
23309,98043.99999999987
23310,98043.99999999987
23311,98043.99999999987
23312,98043.99999999987
23313,98043.99999999987
23314,98043.99999999987
23315,98043.99999999987
23316,98043.99999999987
23317,98043.99999999987
23318,98043.99999999987
23319,98043.99999999987
23320,98043.99999999987
23321,98043.99999999987
23322,98043.99999999987
23323,98043.99999999987
23324,98043.99999999987
23325,98043.99999999987
23326,98043.99999999987
23327,98043.99999999987
23328,98043.99999999987
23329,98043.99999999987
23330,98043.99999999987
23331,98043.99999999987
23332,98043.99999999987
23333,98043.99999999987
23334,98043.99999999987
23335,98043.99999999987
23336,98043.99999999987
23337,98043.99999999987
23338,98043.99999999987
23339,98043.99999999987
23340,98043.99999999987
23341,98043.99999999987
23342,98043.99999999987
23343,98043.99999999987
23344,98043.99999999987
23345,98043.99999999987
23346,98043.99999999987
23347,98043.99999999987
23348,98043.99999999987
23349,98043.99999999987
23350,98043.99999999987
23351,98043.99999999987
23352,98043.99999999987
23353,98043.99999999987
23354,98043.99999999987
23355,98043.99999999987
23356,98043.99999999987
23357,98043.99999999987
23358,98043.99999999987
23359,98043.99999999987
23360,98043.99999999987
23361,98043.99999999987
23362,98043.99999999987
23363,98043.99999999987
23364,98043.99999999987
23365,98043.99999999987
23366,98043.99999999987
23367,98043.99999999987
23368,98043.99999999987
23369,98043.99999999987
23370,98043.99999999987
23371,98043.99999999987
23372,98043.99999999987
23373,98043.99999999987
23374,98043.99999999987
23375,98043.99999999987
23376,98043.99999999987
23377,98043.99999999987
23378,98043.99999999987
23379,98043.99999999987
23380,98043.99999999987
23381,98043.99999999987
23382,98043.99999999987
23383,98043.99999999987
23384,98043.99999999987
23385,98043.99999999987
23386,98043.99999999987
23387,98043.99999999987
23388,98043.99999999987
23389,98043.99999999987
23390,98043.99999999987
23391,98043.99999999987
23392,98043.99999999987
23393,98043.99999999987
23394,98043.99999999987
23395,98043.99999999987
23396,98043.99999999987
23397,98043.99999999987
23398,98043.99999999987
23399,98043.99999999987
23400,98043.99999999987
23401,98043.99999999987
23402,98043.99999999987
23403,98043.99999999987
23404,98043.99999999987
23405,98043.99999999987
23406,98043.99999999987
23407,98043.99999999987
23408,98043.99999999987
23409,98043.99999999987
23410,98043.99999999987
23411,98043.99999999987
23412,98043.99999999987
23413,98043.99999999987
23414,98043.99999999987
23415,98043.99999999987
23416,98043.99999999987
23417,98043.99999999987
23418,98043.99999999987
23419,98043.99999999987
23420,98043.99999999987
23421,98043.99999999987
23422,98043.99999999987
23423,98043.99999999987
23424,98043.99999999987
23425,98043.99999999987
23426,98043.99999999987
23427,98043.99999999987
23428,98043.99999999987
23429,98043.99999999987
23430,98043.99999999987
23431,98043.99999999987
23432,98043.99999999987
23433,98043.99999999987
23434,98043.99999999987
23435,98043.99999999987
23436,98043.99999999987
23437,98043.99999999987
23438,98043.99999999987
23439,98043.99999999987
23440,98043.99999999987
23441,98043.99999999987
23442,98043.99999999987
23443,98043.99999999987
23444,98043.99999999987
23445,98043.99999999987
23446,98043.99999999987
23447,98043.99999999987
23448,98043.99999999987
23449,98043.99999999987
23450,98043.99999999987
23451,98043.99999999987
23452,98043.99999999987
23453,98043.99999999987
23454,98043.99999999987
23455,98043.99999999987
23456,98043.99999999987
23457,98043.99999999987
23458,98043.99999999987
23459,98043.99999999987
23460,98043.99999999987
23461,98043.99999999987
23462,98043.99999999987
23463,98043.99999999987
23464,98043.99999999987
23465,98043.99999999987
23466,98043.99999999987
23467,98043.99999999987
23468,98043.99999999987
23469,98043.99999999987
23470,98043.99999999987
23471,98043.99999999987
23472,98043.99999999987
23473,98043.99999999987
23474,98043.99999999987
23475,98043.99999999987
23476,98043.99999999987
23477,98043.99999999987
23478,98043.99999999987
23479,98043.99999999987
23480,98043.99999999987
23481,98043.99999999987
23482,98043.99999999987
23483,98043.99999999987
23484,98043.99999999987
23485,98043.99999999987
23486,98043.99999999987
23487,98043.99999999987
23488,98043.99999999987
23489,98043.99999999987
23490,98043.99999999987
23491,98043.99999999987
23492,98043.99999999987
23493,98043.99999999987
23494,98043.99999999987
23495,98043.99999999987
23496,98043.99999999987
23497,98043.99999999987
23498,98043.99999999987
23499,98043.99999999987
23500,98043.99999999987
23501,98043.99999999987
23502,98043.99999999987
23503,98043.99999999987
23504,98043.99999999987
23505,98043.99999999987
23506,98043.99999999987
23507,98043.99999999987
23508,98043.99999999987
23509,98043.99999999987
23510,98043.99999999987
23511,98043.99999999987
23512,98043.99999999987
23513,98043.99999999987
23514,98043.99999999987
23515,98043.99999999987
23516,98043.99999999987
23517,98043.99999999987
23518,98043.99999999987
23519,98043.99999999987
23520,98043.99999999987
23521,98043.99999999987
23522,98043.99999999987
23523,98043.99999999987
23524,98043.99999999987
23525,98043.99999999987
23526,98043.99999999987
23527,98043.99999999987
23528,98043.99999999987
23529,98043.99999999987
23530,98043.99999999987
23531,98043.99999999987
23532,98043.99999999987
23533,98043.99999999987
23534,98043.99999999987
23535,98043.99999999987
23536,98043.99999999987
23537,98043.99999999987
23538,98043.99999999987
23539,98043.99999999987
23540,98043.99999999987
23541,98043.99999999987
